FILE,GPP
2015_09_01_00_00_bci_t.csv,0.0
2015_09_01_00_05_bci_t.csv,0.0
2015_09_01_00_10_bci_t.csv,0.0
2015_09_01_00_15_bci_t.csv,0.0
2015_09_01_00_20_bci_t.csv,0.0
2015_09_01_00_25_bci_t.csv,0.0
2015_09_01_00_30_bci_t.csv,0.0
2015_09_01_00_35_bci_t.csv,0.0
2015_09_01_00_40_bci_t.csv,0.0
2015_09_01_00_45_bci_t.csv,0.0
2015_09_01_00_50_bci_t.csv,0.0
2015_09_01_00_55_bci_t.csv,0.0
2015_09_01_01_00_bci_t.csv,0.0
2015_09_01_01_05_bci_t.csv,0.0
2015_09_01_01_10_bci_t.csv,0.0
2015_09_01_01_15_bci_t.csv,0.0
2015_09_01_01_20_bci_t.csv,0.0
2015_09_01_01_25_bci_t.csv,0.0
2015_09_01_01_30_bci_t.csv,0.0
2015_09_01_01_35_bci_t.csv,0.0
2015_09_01_01_40_bci_t.csv,0.0
2015_09_01_01_45_bci_t.csv,0.0
2015_09_01_01_50_bci_t.csv,0.0
2015_09_01_01_55_bci_t.csv,0.0
2015_09_01_02_00_bci_t.csv,0.0
2015_09_01_02_05_bci_t.csv,0.0
2015_09_01_02_10_bci_t.csv,0.0
2015_09_01_02_15_bci_t.csv,0.0
2015_09_01_02_20_bci_t.csv,0.0
2015_09_01_02_25_bci_t.csv,0.0
2015_09_01_02_30_bci_t.csv,0.0
2015_09_01_02_35_bci_t.csv,0.0
2015_09_01_02_40_bci_t.csv,0.0
2015_09_01_02_45_bci_t.csv,0.0
2015_09_01_02_50_bci_t.csv,0.0
2015_09_01_02_55_bci_t.csv,0.0
2015_09_01_03_00_bci_t.csv,0.0
2015_09_01_03_05_bci_t.csv,0.0
2015_09_01_03_10_bci_t.csv,0.0
2015_09_01_03_15_bci_t.csv,0.0
2015_09_01_03_20_bci_t.csv,0.0
2015_09_01_03_25_bci_t.csv,0.0
2015_09_01_03_30_bci_t.csv,0.0
2015_09_01_03_35_bci_t.csv,0.0
2015_09_01_03_40_bci_t.csv,0.0
2015_09_01_03_45_bci_t.csv,0.0
2015_09_01_03_50_bci_t.csv,0.0
2015_09_01_03_55_bci_t.csv,0.0
2015_09_01_04_00_bci_t.csv,0.0
2015_09_01_04_05_bci_t.csv,0.0
2015_09_01_04_10_bci_t.csv,0.0
